-48.2013827,-65.8737498
-49.2292224,-67.6516523
-49.3235306,-67.7143315
-49.2534196,-67.6668824
-49.2329905,-67.5577681
-49.918734,-67.6839905
-50.1675094,-68.2333115
-50.0900427,-68.3981378
-50.0053826,-68.4805597
-50.1956507,-68.2058375
-50.2387275,-68.3843745
-50.6612432,-68.9130715
-52.0121354,-68.0034894
-52.4238672,-68.3482162
-52.3635659,-68.8866168
-52.2728034,-69.0788991
-52.245922,-69.1888435
-52.2460233,-69.2657107
-52.4407017,-69.4414697
-52.6445388,-69.7930275
-52.7478017,-70.435777
-52.8339287,-70.6175878
-52.9936466,-70.4452409
-53.0027546,-70.7899088
-53.6368965,-70.724021
-53.6376902,-70.9131943
-53.8152784,-70.924495
-53.912487,-71.1442261
-53.9270569,-71.2815683
-53.6919382,-72.1661229
-53.6398384,-72.2045978
-53.5518402,-72.3639299
-53.5551156,-72.5232499
-53.2538516,-73.2484957
-53.1155957,-73.4133382
-52.6583454,-74.6001111
-52.2300739,-75.5846139
-51.582614,-77.0135368
-50.8870669,-78.5153743
-49.9783736,-78.5408579
-47.9916724,-77.0905418
-47.2182301,-76.1567084
-46.2995395,-77.8265838
-45.5000808,-79.2322503
-44.2746743,-80.3148817
-44.0001667,-79.3976108
-43.6591219,-78.4747804
-43.2560867,-78.244145
-42.6082462,-77.4476217
-42.1236102,-76.7389013
-41.6638532,-75.992433
-41.2520587,-75.3440402
-40.007976,-74.5416414
-38.6665638,-74.5417339
-38.0043197,-74.3113241
-36.5137299,-74.8493497
-34.5125806,-76.5089274
-33.5114374,-77.157622
-32.7561275,-78.1461293
-31.7613343,-79.6074191
-30.6716477,-81.0358733
-30.6735167,-82.6948882
-30.0083296,-83.9694355
-29.7600596,-85.3673715
-29.5147814,-86.8919837
-28.7601638,-88.3096603
-27.7579999,-89.8366313
-26.7612179,-91.6825232
-26.3386272,-93.2208809
-26.3426847,-93.8981147
-25.5101335,-95.0669909
-25.0143582,-96.7479757
-24.0138318,-98.9783638
-23.5113478,-99.8903064
-22.00891,-102.6693157
-23.0154602,-105.7787659
-22.0109311,-108.4377595
-22.2654353,-109.7780382
-22.4691352,-111.0745132
-22.2565847,-112.3437547
-22.0111457,-113.8595684
-21.6692119,-115.4252461
-21.3371635,-116.7656512
-21.009364,-118.1334107
-20.5066867,-119.5015466
-19.5096007,-121.0999014
-19.0226218,-122.8798862
-18.2623804,-124.8409701
-17.5093725,-126.8734452
-16.2581761,-128.9333211
-15.0094964,-131.3338883
-15.6710926,-132.5259318
-16.6742342,-133.6302089
-16.5114332,-135.7122868
-16.2649085,-137.8821082
-15.6573588,-139.6783971
-15.3324888,-141.595437
-15.0088563,-143.1774627
-14.5147641,-143.9959387
-13.6674265,-145.1000037
-13.5073169,-146.4788356
-13.3362093,-147.6324212
-13.0099658,-148.0718692
-12.5061815,-148.6596138
-11.6680931,-149.6208532
-11.6735936,-150.9392501
-11.4182462,-151.8071713
-10.0064205,-153.0540211
-9.2642501,-154.0757012
-8.672813,-154.987541
-7.6721619,-156.4816312
-6.5055696,-158.5579593
-5.0077501,-161.0188002
-2.5081803,-164.1167419
-1.0036399,-166.0831618
0.3038627,-167.8847978
0.9960608,-168.9064575
1.6661379,-169.9171348
2.5007046,-171.8286733
3.4991832,-173.6413093
4.9785829,-176.1570176
5.6569886,-177.6730528
6.4984107,-179.5955595
8.0025509,177.5261943
9.5013144,174.6699292
11.4999745,171.2534353
12.0058122,168.946363
12.3283058,166.6173251
12.0183943,164.2224692
12.0066415,162.0140485
12.0082547,159.9596375
13.0052493,158.1800966
13.0051538,156.2244042
13.0053114,154.1479766
13.0162987,152.0385738
13.0057947,149.7972888
13.0011381,147.4352585
13.5261647,144.8881302
13.2630106,142.4694534
12.3643954,139.876662
12.021012,137.3936887
11.5048618,134.8885027
11.0096323,132.735376
10.6861583,130.4500861
10.0166394,128.0549693
10.7395823,126.0224884
10.6761785,125.8164852
10.6748935,125.7284158
10.7316207,125.7007552
10.3622191,125.3704782
9.8755137,125.3677338
9.9034167,125.0732499
10.009335,125.0100136
10.1218311,124.7651751
10.1850269,124.7235742
10.3020641,124.7381191
10.5034436,124.6366069
10.5512697,124.3000057
10.3631014,124.0393957
10.288404,123.897632
10.296895,123.9292334
10.288404,123.897632
10.0508871,123.9573857
9.9566859,123.9580569
9.9704358,123.8855471
9.9034883,123.764689
9.8777688,123.7420255
9.7289224,123.7646716
9.653112,123.8264632
9.5935467,123.7234594
9.3117905,123.594341
9.2467473,123.457004
9.2217375,123.4205411
8.7436329,123.3714286
8.622279,123.328367
8.5918893,123.3320053
8.5574425,123.226164
8.541264,122.9955051
8.0031715,122.1934436
7.6273086,122.0474059
7.5535358,120.2841954
7.0337567,119.5492357
7.0495652,118.5352497
7.2027107,118.4287501
8.180361,117.3841473
8.3108337,117.4033854
8.4738574,117.4967846
8.813239,118.0076854
9.1475939,118.1759458
8.7996642,118.0488833
8.1395827,117.3401979
7.8295255,117.1067081
7.3095169,116.8732001
6.8952573,116.6397017
6.5706781,116.4995964
6.1967592,116.1260252
6.0219877,115.9776934
5.90179,115.9886693
5.7241892,115.8678033
5.6121323,115.8320877
5.6586171,115.6178568
5.4235443,115.2168333
5.0091842,114.9503767
5.1247405,114.9009078
5.781106,115.4343208
5.8414329,115.7016492
6.7645125,116.2553968
7.3129136,116.8381915
7.8547653,117.0907854
7.8801514,117.0846728
7.8941693,117.0757742
7.6250113,117.337117
7.5804581,117.4239025
6.9509859,118.4236252
6.0679838,120.8693973
6.0584943,120.9997221
6.1049114,120.9989903
6.4938074,121.6604608
6.7938854,121.8637399
6.8538338,122.3114418
7.0054055,122.4004362
7.0947831,122.326939
7.4815951,122.5248442
7.3255264,122.7221224
7.2226385,122.8271896
6.829144,123.9154706
6.6272925,123.9566313
6.4294206,124.0019549
6.2642925,124.0801932
6.129306,124.1808328
5.529249,125.351797
4.4958866,126.6042335
3.9792662,126.527021
3.7553532,125.5848527
3.4318632,125.7855531
2.7462438,125.5135734
2.2111613,125.5217609
1.6045231,125.3321872
1.2419798,126.4197999
0.7036379,127.3371059
0.5713041,127.3727411
0.4674412,127.3686682
0.3191331,127.3288278
0.0994007,127.4029638
-0.0702001,127.3988272
-0.1505242,127.2656099
-0.2830295,127.1008019
-0.7602309,127.1419532
-1.7459287,126.3755604
-1.7898682,126.5293644
-1.8365373,126.534853
-2.1247095,126.0706531
-2.4238558,126.128302
-3.08776,126.1859146
-3.1014605,126.0595709
-3.2138906,125.9744161
-3.4168002,126.0101015
-3.6306435,126.1721283
-3.9614061,126.6015984
-3.8719169,126.987836
-3.517505,127.445531
-3.8299777,127.7600143
-4.0144786,127.5755884
-4.4527129,127.4766699
-5.5033808,126.3724521
-6.2469143,125.8010753
-5.746925,125.0183553
-6.1375904,124.5294127
-6.9969403,123.7987505
-7.49819,123.4032113
-8.0696507,123.0406132
-8.2244858,123.3689748
-8.3111802,123.3396407
-8.380501,123.3266681
-8.5209565,123.1841704
-8.5688553,123.2340323
-8.5906499,123.4182861
-8.5783823,123.5928222
-8.474109,123.6550218
-8.4268666,123.7666152
-8.4909594,123.938616
-8.571295,124.0447466
-8.489292,124.4502031
-8.345785,125.5713558
-7.9896573,126.0161058
-8.0014744,126.4930464
-8.387499,126.4600494
-8.376616,126.2952521
-8.3820382,126.1634167
-8.3928702,125.7898837
-8.5123461,125.174643
-9.2502908,124.171594
-9.1685511,123.9312717
-9.3528754,123.6291478
-9.2878837,123.1951814
-9.282473,122.6065182
-9.7487103,122.037969
-10.7431108,121.2386125
-10.9998827,119.6044581
-11.5277376,118.5964413
-12.3106832,117.8412778
-13.0339304,116.9320718
-13.6547231,115.5970325
-14.2968636,113.3884551
-15.0004826,111.4552314
-16.1961704,109.6534606
-17.2486269,108.0713589
-18.0026698,106.8739999
-18.8261353,105.5995311
-21.3963756,105.4125786
-22.6560705,105.4673225
-25.2666995,105.7419263
-25.6555342,103.9512054
-26.4067038,102.3481399
-27.3271799,100.0729343
-30.3271516,99.3695104
-31.2055085,97.4583728
-31.9981327,95.34945
-33.3257733,92.2299955
-33.6067317,89.790512
-34.3391819,87.0712956
-35.5134603,85.0888415
-35.4247669,84.3855993
-35.8897137,83.9459204
-36.1302156,83.6273447
-36.395752,83.2757126
-36.4306976,82.7481942
-36.4039145,82.0234773
-36.3849749,81.045644
-36.9261124,79.3839584
-37.355131,77.9572556
-37.8690863,77.7714063
-37.9007766,77.570944
-37.8844665,77.3869225
-37.3839824,77.002412
-36.8011589,76.4970744
-36.1820404,75.8544626
-36.3948802,75.5249272
-36.8339094,74.4676136
-37.4103347,73.1186719
-36.2291362,71.4105233
-35.6392989,69.9799792
-36.0036553,68.300959
-36.0350742,67.7849147
-36.1307588,67.2300125
-36.1298123,66.0597177
-35.5050514,64.2801991
-37.0446423,62.4799777
-37.2992283,61.9396036
-37.4057882,60.7589154
-38.1229159,59.0230802
-38.5593079,57.050184
-40.1735008,56.1392687
-40.0449391,56.4466935
-39.9734189,56.7597927
-39.7583586,56.2159449
-39.7372123,54.793218
-39.3803483,52.4252579
-40.297507,50.4470435
-40.4985474,48.7562554
-40.3987085,46.7786618
-40.2620171,46.7786344
-40.2155434,46.6494558
-40.2387796,46.5614447
-40.2431984,46.4433516
-40.1508068,46.3687772
-39.3210383,45.7447687
-38.5053487,45.2516428
-37.5007691,44.4937033
-36.51949,43.1749974
-36.3459447,43.4884476
-36.1148465,42.0496239
-36.6503398,40.2749624
-37.0090236,38.4941363
-36.4306618,37.0859978
-36.2777869,35.6194843
-36.1114431,34.1610653
-36.3108015,32.7328584
-36.5097172,32.2768686
-36.4984958,31.0137211
-35.5008635,29.7509148
-35.4990435,28.7788963
-33.5918923,27.7564178
-33.6145028,27.4490988
-33.5778478,27.1271034
-33.5969666,27.0539877
-33.6726647,27.0364796
-33.8493788,26.8386829
-34.3512876,25.0319889
-34.9364797,20.4784928
-35.3467542,19.7988071
-35.3894718,18.6142748
-35.2952404,18.3369227
-35.297448,17.9084328
-34.9546068,17.4851144
-33.248671,17.0802727
-33.4240823,16.821908
-31.5701806,15.1810093
-30.5964953,14.2495788
-28.1148127,11.9639315
-26.3045687,11.0527846
-22.5566107,7.3494681
-20.5062412,5.5584989
-18.3621834,3.8334421
-16.1273919,3.1740109
-14.4319823,1.5149081
-12.6592762,-0.3529448
-11.0466799,-1.6934442
-9.1865026,-3.0449937
-7.9939363,-4.3286376
-5.6355657,-6.1544875
-4.1697067,-7.7806401
-2.1408609,-8.9648757
-1.0098035,-9.3933175
0.4458786,-9.9590985
2.1538309,-10.6237438
3.1745364,-11.5355733
4.5007421,-12.568299
5.4966793,-13.9085981
7.6250877,-15.4466511
9.3295584,-13.7477784
9.4628431,-14.1488261
9.9375882,-14.7434823
10.4727787,-15.3532255
10.4725906,-15.3353639
11.0013277,-15.5977329
10.2322424,-14.7757672
10.0483764,-14.5621811
10.4482842,-14.9247633
10.573028,-15.0894469
10.3406683,-15.3559024
11.0367581,-16.5095362
11.3334375,-16.8639114
11.5318941,-16.5577273
12.3192505,-17.0549706
12.4157262,-17.3927963
12.3513451,-17.7141407
12.6681469,-17.9404984
13.1923951,-17.3132439
13.865265,-18.2142017
14.445558,-18.7580836
14.3561916,-19.506056
14.4783797,-20.994673
14.5262895,-21.5494798
14.5049707,-22.1537182
14.4773515,-22.7516233
14.9105299,-23.4877719
14.7316883,-23.5124561
14.1464719,-23.9575685
14.168282,-24.8170239
14.2534454,-25.2125439
15.043926,-25.6913577
15.33594,-26.130785
15.3569812,-26.7323162
16.0081594,-27.2507128
18.6032648,-28.5254077
19.3454138,-28.8000676
19.4974668,-29.1407993
20.1580694,-29.5803235
21.1549491,-30.1298043
22.1054117,-30.6462591
22.6653512,-30.9539137
24.1246957,-31.6243192
25.3518022,-32.118908
27.0861987,-32.767438
28.0032479,-33.1519935
28.5066736,-33.3497589
29.1321448,-33.5806101
29.553189,-33.9486705
30.9991512,-34.4707664
32.2771043,-33.9655126
32.555912,-33.0097733
33.0811384,-32.4495928
33.7504772,-31.9772657
34.4014767,-31.6862304
35.4904261,-31.1591617
37.0448714,-31.0110165
38.2881254,-30.4950595
39.2844407,-30.0988629
40.4210726,-29.6274414
41.2644631,-28.5234945
42.5052961,-28.2989915
42.3665442,-27.9964226
42.114088,-28.0128325
42.2857917,-27.7602195
42.003294,-27.6338085
42.0734331,-26.6066195
41.5584136,-25.5516349
41.3352454,-24.3652365
41.1126351,-22.9918473
40.1817571,-22.1779504
39.555164,-20.7393884
39.1725359,-18.8825889
38.6694752,-17.0697096
38.3342012,-15.4436894
37.1456642,-14.2346202
37.1177018,-12.2573929
37.0828481,-10.3347463
36.8460079,-9.1151962
36.8593606,-7.582574
36.7818533,-6.3716499
36.7989692,-6.3448332
36.8097372,-6.3402779
36.8294294,-6.3530848
36.862397,-6.3519349
36.8899174,-6.3458245
36.9009697,-6.3392928
36.9119976,-6.283131
36.9092546,-6.2707428
36.8985367,-6.2631588
36.8931555,-6.251125
36.8986861,-6.2313602
36.917371,-6.1994679
36.9475814,-6.1834566
36.9764351,-6.1705995
37.0056996,-6.1627608
37.0220073,-6.1567535
37.0312735,-6.1345067
37.039198,-6.1137388
37.0541234,-6.0944002
37.067076,-6.0853899
37.081233,-6.0843035
37.1058507,-6.0851273
37.1236556,-6.0896514
37.1659593,-6.1035836
37.1833098,-6.1029917
37.1930894,-6.0985685
37.2083752,-6.0867368
37.2242251,-6.0657015
37.2469134,-6.0613467
37.2607247,-6.0595043
37.2856655,-6.0465618
37.2955456,-6.0438566
37.3003512,-6.0370079
37.3042563,-6.0265424
37.3161756,-6.015126
37.3210444,-5.999972
37.3241615,-5.9968545
37.3311805,-5.9934065
37.359119,-5.9920242
37.3674584,-5.991679
37.3758661,-5.9923639
37.3792438,-5.9937341
37.3811681,-5.99526
37.3811484,-5.9959277
